time,gain,v,w,obs_dist,obstacle,front,left,right
39.8,1.5,0.18,-2.2,0.744,1,3.031,0.752,3.5
39.85,1.5,0.18,-2.2,0.744,1,3.031,0.752,3.5
39.9,1.5,0.18,-2.2,0.744,1,3.031,0.752,3.5
39.95,1.5,0.1534,1.1623,0.699,0,3.5,0.925,3.5
40.0,1.5,0.1498,1.3159,0.699,0,3.5,0.925,3.5
40.051,1.5,0.1484,1.3795,0.699,0,3.5,0.925,3.5
40.1,1.5,0.1461,1.4795,0.699,0,3.5,0.925,3.5
40.15,1.5,0.1452,1.5204,0.658,0,3.5,2.694,3.5
40.2,1.5,0.1439,1.5742,0.658,0,3.5,2.694,3.5
40.251,1.5,0.1436,1.5895,0.658,0,3.5,2.694,3.5
40.3,1.5,0.1434,1.5967,0.658,0,3.5,2.694,3.5
40.35,1.5,0.1436,1.5875,0.664,0,3.5,2.69,3.5
40.4,1.5,0.144,1.5707,0.664,0,3.5,2.69,3.5
40.45,1.5,0.1453,1.5133,0.664,0,3.5,2.69,3.5
40.5,1.5,0.1463,1.4725,0.664,0,3.5,2.69,3.5
40.551,1.5,0.1484,1.3791,0.651,0,3.5,2.705,3.5
40.6,1.5,0.1494,1.3335,0.651,0,3.5,2.705,3.5
40.65,1.5,0.1514,1.2479,0.651,0,3.5,2.705,3.5
40.7,1.5,0.1523,1.2077,0.651,0,3.5,2.705,3.5
40.75,1.5,0.1542,1.1273,0.649,0,3.5,1.141,3.5
40.8,1.5,0.155,1.0919,0.649,0,3.5,1.141,3.5
40.85,1.5,0.1566,1.0226,0.649,0,3.5,1.141,3.5
40.9,1.5,0.1573,0.9898,0.649,0,3.5,1.141,3.5
40.95,1.5,0.1588,0.9255,0.651,0,3.119,1.081,3.5
41.0,1.5,0.1595,0.8964,0.651,0,3.119,1.081,3.5
41.05,1.5,0.1601,0.8678,0.651,0,3.119,1.081,3.5
41.1,1.5,0.1613,0.8141,0.651,0,3.119,1.081,3.5
41.15,1.5,0.18,-0.8718,0.625,1,2.843,0.724,3.5
41.2,1.5,0.18,-0.8718,0.625,1,2.843,0.724,3.5
41.25,1.5,0.18,-0.8718,0.625,1,2.843,0.724,3.5
41.3,1.5,0.18,-0.8718,0.625,1,2.843,0.724,3.5
41.35,1.5,0.18,-0.8779,0.615,1,2.762,0.684,3.5
41.4,1.5,0.18,-0.8779,0.615,1,2.762,0.684,3.5
41.45,1.5,0.18,-0.8779,0.615,1,2.762,0.684,3.5
41.5,1.5,0.18,-0.8779,0.615,1,2.762,0.684,3.5
41.55,1.5,0.159,0.9174,0.581,0,2.861,1.178,3.5
41.6,1.5,0.1575,0.9814,0.581,0,2.861,1.178,3.5
41.651,1.5,0.1571,0.9979,0.581,0,2.861,1.178,3.5
41.7,1.5,0.1569,1.0061,0.581,0,2.861,1.178,3.5
41.75,1.5,0.1571,1.0009,0.579,0,2.934,1.212,3.5
41.8,1.5,0.1574,0.9856,0.579,0,2.934,1.212,3.5
41.851,1.5,0.1586,0.9322,0.579,0,2.934,1.212,3.5
41.9,1.5,0.1594,0.901,0.579,0,2.934,1.212,3.5
41.95,1.5,0.1606,0.846,0.571,0,2.721,1.255,3.5
42.0,1.5,0.1612,0.8196,0.571,0,2.721,1.255,3.5
42.05,1.5,0.1624,0.7679,0.571,0,2.721,1.255,3.5
42.1,1.5,0.1629,0.7447,0.571,0,2.721,1.255,3.5
42.15,1.5,0.18,-0.8725,0.568,1,2.578,0.72,3.489
42.201,1.5,0.18,-0.8725,0.568,1,2.578,0.72,3.489
42.251,1.5,0.18,-0.8725,0.568,1,2.578,0.72,3.489
42.3,1.5,0.18,-0.8725,0.568,1,2.578,0.72,3.489
42.35,1.5,0.18,-0.8773,0.549,1,2.519,0.688,3.467
42.401,1.5,0.18,-0.8773,0.549,1,2.519,0.688,3.467
42.45,1.5,0.18,-0.8773,0.549,1,2.519,0.688,3.467
42.501,1.5,0.18,-0.8773,0.549,1,2.519,0.688,3.467
42.551,1.5,0.1621,0.7818,0.532,0,2.549,1.35,3.456
42.6,1.5,0.1606,0.8447,0.532,0,2.549,1.35,3.456
42.65,1.5,0.1602,0.8633,0.532,0,2.549,1.35,3.456
42.7,1.5,0.16,0.8729,0.532,0,2.549,1.35,3.456
42.751,1.5,0.1601,0.8685,0.522,0,2.529,1.385,3.458
42.801,1.5,0.1609,0.832,0.522,0,2.529,1.385,3.458
42.851,1.5,0.1616,0.8046,0.522,0,2.529,1.385,3.458
42.9,1.5,0.1627,0.7553,0.522,0,2.529,1.385,3.458
42.95,1.5,0.1632,0.733,0.538,0,2.452,1.422,3.416
43.0,1.5,0.1643,0.6871,0.538,0,2.452,1.422,3.416
43.05,1.5,0.1647,0.6668,0.538,0,2.452,1.422,3.416
43.1,1.5,0.1656,0.6261,0.538,0,2.452,1.422,3.416
43.15,1.5,0.1661,0.6073,0.545,0,2.393,1.443,3.282
43.201,1.5,0.1665,0.5885,0.545,0,2.393,1.443,3.282
43.25,1.5,0.1673,0.5536,0.545,0,2.393,1.443,3.282
43.3,1.5,0.1677,0.5362,0.545,0,2.393,1.443,3.282
43.35,1.5,0.1684,0.5044,0.559,0,2.371,1.757,3.278
43.4,1.5,0.1688,0.4895,0.559,0,2.371,1.757,3.278
43.45,1.5,0.1695,0.46,0.559,0,2.371,1.757,3.278
43.501,1.5,0.1698,0.4466,0.559,0,2.371,1.757,3.278
43.55,1.5,0.1704,0.42,0.557,0,2.325,1.741,3.26
43.6,1.5,0.1707,0.4076,0.557,0,2.325,1.741,3.26
43.65,1.5,0.1712,0.3836,0.557,0,2.325,1.741,3.26
43.7,1.5,0.1715,0.3724,0.557,0,2.325,1.741,3.26
43.75,1.5,0.172,0.3505,0.567,0,2.294,1.762,3.282
43.8,1.5,0.1722,0.3403,0.567,0,2.294,1.762,3.282
43.85,1.5,0.1727,0.3204,0.567,0,2.294,1.762,3.282
43.9,1.5,0.1729,0.3111,0.567,0,2.294,1.762,3.282
43.95,1.5,0.1733,0.293,0.573,0,2.252,1.767,3.278
44.0,1.5,0.1735,0.2846,0.573,0,2.252,1.767,3.278
44.05,1.5,0.1737,0.2761,0.573,0,2.252,1.767,3.278
44.101,1.5,0.174,0.2606,0.573,0,2.252,1.767,3.278
44.15,1.5,0.1742,0.253,0.58,0,2.23,1.764,3.301
44.2,1.5,0.1745,0.2384,0.58,0,2.23,1.764,3.301
44.25,1.5,0.1747,0.2317,0.58,0,2.23,1.764,3.301
44.3,1.5,0.175,0.2184,0.58,0,2.23,1.764,3.301
44.351,1.5,0.1751,0.2123,0.614,0,2.194,1.763,3.322
44.401,1.5,0.1754,0.2002,0.614,0,2.194,1.763,3.322
44.45,1.5,0.1755,0.1946,0.614,0,2.194,1.763,3.322
44.5,1.5,0.1758,0.1836,0.614,0,2.194,1.763,3.322
44.55,1.5,0.1759,0.1784,0.62,0,2.162,1.754,3.5
44.6,1.5,0.1761,0.1684,0.62,0,2.162,1.754,3.5
44.65,1.5,0.1762,0.1637,0.62,0,2.162,1.754,3.5
44.701,1.5,0.1764,0.159,0.62,0,2.162,1.754,3.5
44.75,1.5,0.1766,0.1504,0.642,0,2.132,1.728,3.5
44.8,1.5,0.1766,0.1462,0.642,0,2.132,1.728,3.5
44.85,1.5,0.1768,0.1381,0.642,0,2.132,1.728,3.5
44.901,1.5,0.1769,0.1343,0.642,0,2.132,1.728,3.5
44.95,1.5,0.1771,0.1269,0.666,0,2.118,1.749,3.5
45.0,1.5,0.1772,0.1235,0.666,0,2.118,1.749,3.5
45.05,1.5,0.1773,0.1167,0.666,0,2.118,1.749,3.5
45.1,1.5,0.1774,0.1136,0.666,0,2.118,1.749,3.5
45.15,1.5,0.1775,0.1074,0.691,0,2.09,1.74,3.379
45.2,1.5,0.1776,0.1046,0.691,0,2.09,1.74,3.379
45.25,1.5,0.1777,0.0989,0.691,0,2.09,1.74,3.379
45.3,1.5,0.1778,0.0963,0.691,0,2.09,1.74,3.379
45.35,1.5,0.1779,0.0937,0.729,0,2.065,1.741,3.241
45.4,1.5,0.178,0.0888,0.729,0,2.065,1.741,3.241
45.45,1.5,0.178,0.0863,0.729,0,2.065,1.741,3.241
45.5,1.5,0.1781,0.0818,0.729,0,2.065,1.741,3.241
45.551,1.5,0.1782,0.0797,0.752,0,2.012,1.715,3.121
45.601,1.5,0.1783,0.0755,0.752,0,2.012,1.715,3.121
45.65,1.5,0.1783,0.0736,0.752,0,2.012,1.715,3.121
45.7,1.5,0.1784,0.0698,0.752,0,2.012,1.715,3.121
45.75,1.5,0.1784,0.068,0.767,0,1.99,1.718,3.002
45.8,1.5,0.1785,0.0645,0.767,0,1.99,1.718,3.002
45.85,1.5,0.1786,0.0629,0.767,0,1.99,1.718,3.002
45.9,1.5,0.1786,0.0597,0.767,0,1.99,1.718,3.002
45.95,1.5,0.1787,0.0583,0.798,0,1.969,1.719,2.926
46.001,1.5,0.1787,0.0553,0.798,0,1.969,1.719,2.926
46.05,1.5,0.1788,0.054,0.798,0,1.969,1.719,2.926
46.1,1.5,0.1788,0.0526,0.798,0,1.969,1.719,2.926
46.15,1.5,0.1789,0.0501,0.831,0,1.942,1.685,2.842
46.201,1.5,0.1789,0.0489,0.831,0,1.942,1.685,2.842
46.251,1.5,0.1789,0.0465,0.831,0,1.942,1.685,2.842
46.301,1.5,0.179,0.0454,0.831,0,1.942,1.685,2.842
46.35,1.5,0.179,0.0433,0.849,0,1.925,1.687,2.779
46.4,1.5,0.179,0.0422,0.849,0,1.925,1.687,2.779
46.45,1.5,0.1791,0.0403,0.849,0,1.925,1.687,2.779
46.5,1.5,0.1791,0.0394,0.849,0,1.925,1.687,2.779
46.55,1.5,0.1791,0.0376,0.875,0,1.89,1.673,2.688
46.6,1.5,0.1792,0.0367,0.875,0,1.89,1.673,2.688
46.65,1.5,0.1792,0.0359,0.875,0,1.89,1.673,2.688
46.7,1.5,0.1792,0.0343,0.875,0,1.89,1.673,2.688
46.75,1.5,0.1792,0.0335,0.869,0,1.861,0.913,2.599
46.801,1.5,0.1793,0.0321,0.869,0,1.861,0.913,2.599
46.901,1.5,0.1201,2.2,0.869,0,1.861,0.913,2.599
46.95,1.5,0.1201,2.2,0.881,0,1.829,0.948,2.529
47.001,1.5,0.1219,2.2,0.881,0,1.829,0.948,2.529
47.05,1.5,0.1233,2.2,0.881,0,1.829,0.948,2.529
47.1,1.5,0.1259,2.2,0.881,0,1.829,0.948,2.529
47.15,1.5,0.1277,2.2,0.903,0,1.772,0.903,1.917
47.2,1.5,0.1311,2.1332,0.903,0,1.772,0.903,1.917
47.25,1.5,0.1328,2.0613,0.903,0,1.772,0.903,1.917
47.3,1.5,0.1361,1.9164,0.903,0,1.772,0.903,1.917
47.35,1.5,0.1376,1.8505,0.936,0,1.288,1.092,1.694
47.4,1.5,0.1391,1.7845,0.936,0,1.288,1.092,1.694
47.451,1.5,0.1419,1.6623,0.936,0,1.288,1.092,1.694
47.501,1.5,0.1433,1.6019,0.936,0,1.288,1.092,1.694
47.55,1.5,0.1458,1.4921,0.949,0,1.243,3.5,1.66
47.6,1.5,0.147,1.4412,0.949,0,1.243,3.5,1.66
47.65,1.5,0.1493,1.34,0.949,0,1.243,3.5,1.66
47.7,1.5,0.1503,1.2945,0.949,0,1.243,3.5,1.66
47.751,1.5,0.1525,1.202,0.913,0,1.519,3.5,1.668
47.8,1.5,0.1534,1.1609,0.913,0,1.519,3.5,1.668
47.85,1.5,0.1552,1.0816,0.913,0,1.519,3.5,1.668
47.9,1.5,0.1561,1.0438,0.913,0,1.519,3.5,1.668
47.95,1.5,0.1578,0.9701,0.907,0,0.922,3.5,1.769
48.0,1.5,0.1585,0.937,0.907,0,0.922,3.5,1.769
48.05,1.5,0.1593,0.9043,0.907,0,0.922,3.5,1.769
48.1,1.5,0.1607,0.8431,0.907,0,0.922,3.5,1.769
48.15,1.5,0.1613,0.8139,0.878,0,0.878,3.5,1.681
48.201,1.5,0.1626,0.7577,0.878,0,0.878,3.5,1.681
48.25,1.5,0.1632,0.732,0.878,0,0.878,3.5,1.681
48.3,1.5,0.1644,0.6813,0.878,0,0.878,3.5,1.681
48.35,1.5,0.1649,0.6581,0.853,0,0.853,3.5,1.553
48.4,1.5,0.166,0.6128,0.853,0,0.853,3.5,1.553
48.451,1.5,0.1664,0.5919,0.853,0,0.853,3.5,1.553
48.5,1.5,0.1674,0.5512,0.853,0,0.853,3.5,1.553
48.55,1.5,0.1678,0.5324,0.819,0,0.85,3.5,1.149
48.6,1.5,0.1686,0.4958,0.819,0,0.85,3.5,1.149
48.65,1.5,0.169,0.4789,0.819,0,0.85,3.5,1.149
48.701,1.5,0.1694,0.4619,0.819,0,0.85,3.5,1.149
48.751,1.5,0.1701,0.4308,0.819,0,0.85,3.5,1.149
48.8,1.5,0.1705,0.4153,0.803,0,0.913,3.5,1.102
48.85,1.5,0.1711,0.3871,0.803,0,0.913,3.5,1.102
48.9,1.5,0.1714,0.374,0.803,0,0.913,3.5,1.102
48.951,1.5,0.172,0.3479,0.803,0,0.913,3.5,1.102
49.0,1.5,0.0941,2.2,0.796,1,2.455,3.5,1.068
49.051,1.5,0.0941,2.2,0.796,1,2.455,3.5,1.068
49.1,1.5,0.0941,2.2,0.796,1,2.455,3.5,1.068
49.15,1.5,0.0941,2.2,0.796,1,2.455,3.5,1.068
49.2,1.5,0.0936,2.2,0.772,1,3.5,3.5,1.041
49.25,1.5,0.0936,2.2,0.772,1,3.5,3.5,1.041
49.3,1.5,0.0936,2.2,0.772,1,3.5,3.5,1.041
49.35,1.5,0.0936,2.2,0.772,1,3.5,3.5,1.041
49.4,1.5,0.18,2.2,0.773,1,3.5,3.305,0.773
49.45,1.5,0.18,2.2,0.773,1,3.5,3.305,0.773
49.501,1.5,0.18,2.2,0.773,1,3.5,3.305,0.773
49.55,1.5,0.18,2.2,0.773,1,3.5,3.305,0.773
49.6,1.5,0.18,2.2,0.762,1,3.5,2.177,0.762
49.651,1.5,0.18,2.2,0.762,1,3.5,2.177,0.762
49.7,1.5,0.18,2.2,0.762,1,3.5,2.177,0.762
49.75,1.5,0.18,2.2,0.762,1,3.5,2.177,0.762
49.8,1.5,0.1505,-1.2874,0.765,0,3.5,1.921,2.254
49.851,1.5,0.1488,-1.3626,0.765,0,3.5,1.921,2.254
49.9,1.5,0.1458,-1.4937,0.765,0,3.5,1.921,2.254
49.95,1.5,0.1446,-1.5431,0.765,0,3.5,1.921,2.254
50.0,1.5,0.1428,-1.6238,0.738,0,3.5,1.916,3.5
50.05,1.5,0.1422,-1.6513,0.738,0,3.5,1.916,3.5
50.1,1.5,0.1415,-1.6819,0.738,0,3.5,1.916,3.5
50.15,1.5,0.1414,-1.686,0.738,0,3.5,1.916,3.5
50.2,1.5,0.1415,-1.6815,0.768,0,3.5,1.927,3.5
50.25,1.5,0.1422,-1.6484,0.768,0,3.5,1.927,3.5
50.3,1.5,0.1429,-1.6202,0.768,0,3.5,1.927,3.5
50.35,1.5,0.1447,-1.5392,0.768,0,3.5,1.927,3.5
50.401,1.5,0.1459,-1.4885,0.774,0,3.5,1.911,3.5
50.451,1.5,0.1482,-1.386,0.774,0,3.5,1.911,3.5
50.5,1.5,0.1493,-1.3378,0.774,0,3.5,1.911,3.5
50.551,1.5,0.1515,-1.2433,0.774,0,3.5,1.911,3.5
50.6,1.5,0.1525,-1.2007,0.795,0,3.5,1.906,2.515
50.65,1.5,0.1544,-1.1184,0.795,0,3.5,1.906,2.515
50.7,1.5,0.1553,-1.0796,0.795,0,3.5,1.906,2.515
50.751,1.5,0.157,-1.0033,0.795,0,3.5,1.906,2.515
50.8,1.5,0.1578,-0.9691,0.799,0,3.5,2.022,1.046
50.85,1.5,0.1586,-0.9354,0.799,0,3.5,2.022,1.046
50.9,1.5,0.16,-0.8716,0.799,0,3.5,2.022,1.046
50.95,1.5,0.1607,-0.8402,0.799,0,3.5,2.022,1.046
51.0,1.5,0.18,0.8593,0.797,1,3.5,2.231,0.797
51.05,1.5,0.18,0.8593,0.797,1,3.5,2.231,0.797
51.1,1.5,0.18,0.8593,0.797,1,3.5,2.231,0.797
51.151,1.5,0.18,0.8593,0.797,1,3.5,2.231,0.797
51.2,1.5,0.1633,-0.7299,0.806,0,3.5,2.405,0.806
51.251,1.5,0.1628,-0.7496,0.806,0,3.5,2.405,0.806
51.301,1.5,0.1622,-0.7753,0.806,0,3.5,2.405,0.806
51.35,1.5,0.1624,-0.7669,0.806,0,3.5,2.405,0.806
51.4,1.5,0.18,0.8588,0.799,1,3.5,2.379,0.799
51.45,1.5,0.18,0.8588,0.799,1,3.5,2.379,0.799
51.5,1.5,0.18,0.8588,0.799,1,3.5,2.379,0.799
51.55,1.5,0.18,0.8588,0.799,1,3.5,2.379,0.799
51.6,1.5,0.18,0.8608,0.788,1,3.5,2.53,0.788
51.65,1.5,0.18,0.8608,0.788,1,3.5,2.53,0.788
51.7,1.5,0.18,0.8608,0.788,1,3.5,2.53,0.788
51.75,1.5,0.18,0.8608,0.788,1,3.5,2.53,0.788
51.801,1.5,0.18,0.8611,0.787,1,3.5,2.349,0.787
51.85,1.5,0.18,0.8611,0.787,1,3.5,2.349,0.787
51.901,1.5,0.18,0.8611,0.787,1,3.5,2.349,0.787
51.951,1.5,0.18,0.8611,0.787,1,3.5,2.349,0.787
52.001,1.5,0.1567,-1.0179,0.762,0,3.5,2.201,0.886
52.051,1.5,0.1554,-1.0737,0.762,0,3.5,2.201,0.886
52.1,1.5,0.1551,-1.0882,0.762,0,3.5,2.201,0.886
52.15,1.5,0.155,-1.0905,0.762,0,3.5,2.201,0.886
52.201,1.5,0.1552,-1.0821,0.781,0,3.5,2.167,2.326
52.25,1.5,0.1562,-1.0377,0.781,0,3.5,2.167,2.326
52.301,1.5,0.157,-1.0049,0.781,0,3.5,2.167,2.326
52.351,1.5,0.1578,-0.9693,0.781,0,3.5,2.167,2.326
52.4,1.5,0.1593,-0.9029,0.793,0,3.5,2.312,0.816
52.451,1.5,0.16,-0.8708,0.793,0,3.5,2.312,0.816
52.5,1.5,0.1615,-0.8077,0.793,0,3.5,2.312,0.816
52.55,1.5,0.1621,-0.7806,0.793,0,3.5,2.312,0.816
52.6,1.5,0.1633,-0.7275,0.801,0,3.5,2.588,0.801
52.65,1.5,0.1639,-0.7022,0.801,0,3.5,2.588,0.801
52.7,1.5,0.165,-0.6545,0.801,0,3.5,2.588,0.801
52.75,1.5,0.1655,-0.632,0.801,0,3.5,2.588,0.801
52.8,1.5,0.1665,-0.5886,0.805,0,3.5,2.962,0.805
52.85,1.5,0.167,-0.5686,0.805,0,3.5,2.962,0.805
52.9,1.5,0.1679,-0.5295,0.805,0,3.5,2.962,0.805
52.95,1.5,0.1683,-0.5115,0.805,0,3.5,2.962,0.805
53.001,1.5,0.1691,-0.4764,0.801,0,3.5,3.395,0.801
53.05,1.5,0.1695,-0.4602,0.801,0,3.5,3.395,0.801
53.1,1.5,0.1698,-0.4439,0.801,0,3.5,3.395,0.801
53.15,1.5,0.1705,-0.4143,0.801,0,3.5,3.395,0.801
53.2,1.5,0.18,2.2,0.796,1,3.5,3.5,0.796
53.251,1.5,0.18,2.2,0.796,1,3.5,3.5,0.796
53.301,1.5,0.18,2.2,0.796,1,3.5,3.5,0.796
53.35,1.5,0.18,2.2,0.796,1,3.5,3.5,0.796
53.4,1.5,0.18,2.2,0.784,1,3.5,3.5,0.786
53.45,1.5,0.18,2.2,0.784,1,3.5,3.5,0.786
53.5,1.5,0.18,2.2,0.784,1,3.5,3.5,0.786
53.55,1.5,0.18,2.2,0.784,1,3.5,3.5,0.786
53.6,1.5,0.18,2.2,0.748,1,3.5,3.231,0.748
53.65,1.5,0.18,2.2,0.748,1,3.5,3.231,0.748
53.7,1.5,0.18,2.2,0.748,1,3.5,3.231,0.748
53.75,1.5,0.18,2.2,0.748,1,3.5,3.231,0.748
53.8,1.5,0.18,0.8747,0.706,1,3.5,2.453,0.706
53.85,1.5,0.18,0.8747,0.706,1,3.5,2.453,0.706
53.9,1.5,0.18,0.8747,0.706,1,3.5,2.453,0.706
53.95,1.5,0.18,0.8747,0.706,1,3.5,2.453,0.706
54.0,1.5,0.1482,-1.3896,0.694,0,3.323,2.326,3.5
54.05,1.5,0.1475,-1.4178,0.694,0,3.323,2.326,3.5
54.1,1.5,0.1466,-1.4573,0.694,0,3.323,2.326,3.5
54.15,1.5,0.1465,-1.4633,0.694,0,3.323,2.326,3.5
54.201,1.5,0.1467,-1.452,0.689,0,3.278,2.327,3.5
54.25,1.5,0.1471,-1.435,0.689,0,3.278,2.327,3.5
54.3,1.5,0.1485,-1.3757,0.689,0,3.278,2.327,3.5
54.35,1.5,0.1494,-1.3347,0.689,0,3.278,2.327,3.5
54.401,1.5,0.1515,-1.2434,0.715,0,3.5,2.357,3.181
54.45,1.5,0.1525,-1.2001,0.715,0,3.5,2.357,3.181
54.501,1.5,0.1535,-1.158,0.715,0,3.5,2.357,3.181
54.55,1.5,0.1552,-1.0806,0.715,0,3.5,2.357,3.181
54.6,1.5,0.18,0.873,0.717,1,3.5,2.506,0.717
54.65,1.5,0.18,0.873,0.717,1,3.5,2.506,0.717
54.7,1.5,0.18,0.873,0.717,1,3.5,2.506,0.717
54.75,1.5,0.18,0.873,0.717,1,3.5,2.506,0.717
54.801,1.5,0.18,2.2,0.714,1,3.451,2.677,0.714
54.85,1.5,0.18,2.2,0.714,1,3.451,2.677,0.714
54.9,1.5,0.18,2.2,0.714,1,3.451,2.677,0.714
54.95,1.5,0.18,2.2,0.714,1,3.451,2.677,0.714
55.0,1.5,0.18,0.8715,0.691,1,3.453,2.527,0.727
55.05,1.5,0.18,0.8715,0.691,1,3.453,2.527,0.727
55.1,1.5,0.18,0.8715,0.691,1,3.453,2.527,0.727
55.15,1.5,0.18,0.8715,0.691,1,3.453,2.527,0.727
55.2,1.5,0.1485,-1.3729,0.644,0,3.439,2.416,3.5
55.25,1.5,0.1478,-1.4037,0.644,0,3.439,2.416,3.5
55.3,1.5,0.1469,-1.4442,0.644,0,3.439,2.416,3.5
55.35,1.5,0.1468,-1.4496,0.644,0,3.439,2.416,3.5
55.401,1.5,0.147,-1.4406,0.658,0,3.108,2.413,3.5
55.45,1.5,0.1474,-1.4234,0.658,0,3.108,2.413,3.5
55.5,1.5,0.1487,-1.3648,0.658,0,3.108,2.413,3.5
55.55,1.5,0.1496,-1.3245,0.658,0,3.108,2.413,3.5
55.6,1.5,0.1517,-1.2334,0.643,0,3.457,2.465,3.228
55.651,1.5,0.1527,-1.1906,0.643,0,3.457,2.465,3.228
55.7,1.5,0.1546,-1.1096,0.643,0,3.457,2.465,3.228
55.75,1.5,0.1554,-1.0713,0.643,0,3.457,2.465,3.228
55.8,1.5,0.18,2.2,0.657,1,3.436,2.662,0.657
55.85,1.5,0.18,2.2,0.657,1,3.436,2.662,0.657
55.9,1.5,0.18,2.2,0.657,1,3.436,2.662,0.657
55.95,1.5,0.18,2.2,0.657,1,3.436,2.662,0.657
56.001,1.5,0.18,2.2,0.647,1,3.473,2.87,0.647
56.05,1.5,0.18,2.2,0.647,1,3.473,2.87,0.647
56.1,1.5,0.18,2.2,0.647,1,3.473,2.87,0.647
56.15,1.5,0.18,2.2,0.647,1,3.473,2.87,0.647
56.201,1.5,0.18,2.2,0.634,1,3.478,2.681,0.661
56.25,1.5,0.18,2.2,0.634,1,3.478,2.681,0.661
56.3,1.5,0.18,2.2,0.634,1,3.478,2.681,0.661
56.35,1.5,0.18,2.2,0.634,1,3.478,2.681,0.661
56.4,1.5,0.1472,-1.4323,0.589,0,3.485,2.507,3.5
56.45,1.5,0.1438,-1.5782,0.589,0,3.485,2.507,3.5
56.5,1.5,0.1424,-1.6385,0.589,0,3.485,2.507,3.5
56.551,1.5,0.1403,-1.7317,0.589,0,3.485,2.507,3.5
56.6,1.5,0.1395,-1.7687,0.598,0,2.943,2.523,3.5
56.65,1.5,0.1384,-1.8155,0.598,0,2.943,2.523,3.5
56.7,1.5,0.1381,-1.8272,0.598,0,2.943,2.523,3.5
56.75,1.5,0.138,-1.8314,0.598,0,2.943,2.523,3.5
56.801,1.5,0.1384,-1.8145,0.608,0,2.917,2.521,3.5
56.851,1.5,0.1389,-1.7942,0.608,0,2.917,2.521,3.5
56.901,1.5,0.1404,-1.7298,0.608,0,2.917,2.521,3.5
56.95,1.5,0.1414,-1.6854,0.608,0,2.917,2.521,3.5
57.0,1.5,0.1438,-1.5792,0.615,0,2.872,2.508,3.5
57.05,1.5,0.1451,-1.5232,0.615,0,2.872,2.508,3.5
57.1,1.5,0.1475,-1.4186,0.615,0,2.872,2.508,3.5
57.15,1.5,0.1486,-1.3703,0.615,0,2.872,2.508,3.5
57.2,1.5,0.18,0.8771,0.637,1,3.463,2.541,0.69
57.25,1.5,0.18,0.8771,0.637,1,3.463,2.541,0.69
57.3,1.5,0.18,0.8771,0.637,1,3.463,2.541,0.69
57.35,1.5,0.18,0.8771,0.637,1,3.463,2.541,0.69
57.4,1.5,0.18,2.2,0.629,1,3.487,2.692,0.644
57.45,1.5,0.18,2.2,0.629,1,3.487,2.692,0.644
57.5,1.5,0.18,2.2,0.629,1,3.487,2.692,0.644
57.55,1.5,0.18,2.2,0.629,1,3.487,2.692,0.644
57.6,1.5,0.18,0.8846,0.612,1,3.47,2.646,0.632
57.65,1.5,0.18,0.8846,0.612,1,3.47,2.646,0.632
57.7,1.5,0.18,0.8846,0.612,1,3.47,2.646,0.632
57.75,1.5,0.18,0.8846,0.612,1,3.47,2.646,0.632
57.8,1.5,0.1479,-1.399,0.597,0,3.468,2.568,3.5
57.851,1.5,0.1467,-1.4551,0.597,0,3.468,2.568,3.5
57.9,1.5,0.1463,-1.4717,0.597,0,3.468,2.568,3.5
57.95,1.5,0.1461,-1.4784,0.597,0,3.468,2.568,3.5
58.0,1.5,0.1463,-1.4708,0.583,0,3.5,2.564,3.5
58.051,1.5,0.1472,-1.4305,0.583,0,3.5,2.564,3.5
58.1,1.5,0.148,-1.3984,0.583,0,3.5,2.564,3.5
58.15,1.5,0.1499,-1.3123,0.583,0,3.5,2.564,3.5
58.2,1.5,0.18,0.8875,0.58,1,3.476,2.643,0.604
58.25,1.5,0.18,0.8875,0.58,1,3.476,2.643,0.604
58.3,1.5,0.18,0.8875,0.58,1,3.476,2.643,0.604
58.35,1.5,0.18,0.8875,0.58,1,3.476,2.643,0.604
58.401,1.5,0.18,2.2,0.564,1,3.459,2.798,0.564
58.45,1.5,0.18,2.2,0.564,1,3.459,2.798,0.564
58.5,1.5,0.18,2.2,0.564,1,3.459,2.798,0.564
58.55,1.5,0.18,2.2,0.564,1,3.459,2.798,0.564
58.6,1.5,0.18,0.8914,0.539,1,3.482,2.709,0.562
58.65,1.5,0.18,0.8914,0.539,1,3.482,2.709,0.562
58.701,1.5,0.18,0.8914,0.539,1,3.482,2.709,0.562
58.75,1.5,0.18,0.8914,0.539,1,3.482,2.709,0.562
58.8,1.5,0.1456,-1.4995,0.489,0,3.5,2.635,3.5
58.85,1.5,0.1449,-1.5308,0.489,0,3.5,2.635,3.5
58.9,1.5,0.1443,-1.5565,0.489,0,3.5,2.635,3.5
58.95,1.5,0.1438,-1.579,0.489,0,3.5,2.635,3.5
59.0,1.5,0.1438,-1.5788,0.502,0,3.5,2.641,3.5
59.05,1.5,0.1444,-1.555,0.502,0,3.5,2.641,3.5
59.1,1.5,0.1449,-1.5303,0.502,0,3.5,2.641,3.5
59.151,1.5,0.1466,-1.458,0.502,0,3.5,2.641,3.5
59.2,1.5,0.1477,-1.4111,0.506,0,3.476,2.662,3.5
59.25,1.5,0.1499,-1.3134,0.506,0,3.476,2.662,3.5
59.3,1.5,0.1509,-1.2681,0.506,0,3.476,2.662,3.5
